"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"4428553","CLÍNICA HOSPITAL IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","31 a 50 personas","AVENIDA","ALEJANDRO VON HUMBOLDT NORTE","CALLE","POETA JESUS DIAZ","CALLE","ANTONIO PLAZA","CALLE","MANUEL ACUÑA","39",,,,"0",,"COLONIA","VIVEROS",,,,"91274","30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0455","003","2828250509",,,"Fijo","19.56888724","-97.23816986","2010-07"
"4228878","CLÍNICA HOSPITAL IMSS PARAISO NOVILLERO","IMSS GOBIERNO FEDERAL UNIDAD DE OFICINA FAMILIAR 42 ","622112","Hospitales generales del sector público","6 a 10 personas","CALZADA","CAMPO AZUL","CALLE","5 DE MAYO","CARRETERA","5 DE FEBRERO","CALLE","INDEPENDENCIA",,"SN",,,,,"COLONIA","CENTRO",,,,"95423","30","VERACRUZ DE IGNACIO DE LA LLAVE","045","Cosamaloapan de Carpio","0027","Paraíso Novillero","0836","017",,,,"Fijo","18.25245444","-95.93636934","2010-07"
"4406085","CLÍNICA HOSPITAL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO 300700","SECRETARIA DE SALUD Y SEGURIDAD SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","GARDENIAS","PRIVADA","CUARTA DE GARDENIAS","CALLE","LA JOYA","RETORNO","CITLALLI",,"SN",,,,,"COLONIA","UNIDAD HAB DANIEL SIERRA",,,,"94330","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","029A","006",,,,"Fijo","18.86857044","-97.09622446","2010-07"
"4351808","CLÍNICA HOSPITAL ISTE DE TUXPAN","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","CALLE","5 DE MAYO","CALLE","AQUILES SERDAN","CALLE","MATAMOROS","CALLE","SEGUNDA DE ZARAGOZA","0","SN",,,"0",,"COLONIA","ZAPOTE GORDO",,,,"92860","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0183","012",,"CHTUXPAN@ISSSTE.GOB.MX",,"Fijo","20.95242577","-97.41734468","2010-07"
"6493400","CLÍNICA HOSPITAL NARANJOS","PETROLEOS MEXICANOS CLÍNICA HOSPITAL NARANJOS ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","CAMPO EMPLEADOS","AVENIDA","EMPLEADOS","CALLE","TABASCO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"COLONIA","CAMPO DE EMPLEADOS",,,,"92360","30","VERACRUZ DE IGNACIO DE LA LLAVE","013","Naranjos Amatlán","0001","Naranjos","0194","011",,,,"Fijo","21.34398232","-97.68934424","2016-01"
"4456812","CLÍNICA HOSPITAL NUMERO 24 ISSSTE COATZACOALCOS","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NAHUATL","CALLE","PAPAGOS","CALLE","ZOQUE","CALLE","JAVIER ANAYA VILLAZON",,"SN",,,,,"COLONIA","FOVISSSTE",,,,"96537","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","0383","058","9212188914",,,"Fijo","18.14566928","-94.48451159","2010-07"
"4222355","CLÍNICA IMSS DE CARRIZAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","20 DE NOVEIMBRE","CALLE","BENITO JUAREZ","CALLE","MIGUEL HIDALGO","CALLE","5 DE MAYO",,"SN",,,,,"LOCALIDAD","CARRIZAL",,,,"93520","30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0019","Carrizal","0032","021",,,,"Fijo","20.59659927","-97.25785884","2010-07"
"4471149","CLÍNICA IMSS DE RINCONADA","IMSS ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","BENITO JUAREZ","CALLE","LAS PRIMAVERAS","CALLE","EMILIANO ZAPATA","CALLE","JAVIER MINA","0","SN",,,"0",,"COLONIA","SAN ISIDRO",,,,"91639","30","VERACRUZ DE IGNACIO DE LA LLAVE","065","Emiliano Zapata","0046","Rinconada","0260","003","2798220205",,,"Fijo","19.35720241","-96.57251099","2010-07"
"4222302","CLÍNICA IMSS OPORTUNIDADES","IMSS UMR SANTA ROSA CARRILLO PUERTO ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","CARRILLO PUERTO","CALLE","NINGUNO","CALLE","CALLE DEL ESTUDIANTE","CALLE","NINGUNO","0","SN",,,"0",,"LOCALIDAD","CARRILLO PUERTO",,,,"93562","30","VERACRUZ DE IGNACIO DE LA LLAVE","069","Gutiérrez Zamora","0005","Carrillo Puerto (Santa Rosa)","0024","011","7668528871",,,"Fijo","20.42075684","-97.18048587","2010-07"
"4455317","CLÍNICA U.M.F.","UMFESTATUTO JURIDICO ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NINGUNO","CALLE","RIO TUXTLA","CALLE","LAGUNA DE TAMIAHUA","CALLE","NINGUNO",,"SN",,,,,"CONJUNTO HABITACIONAL","UNIDAD HAB FOVISSSTE",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0604","021","2292345621",,,"Fijo","19.15587025","-96.11849945","2010-07"
"4485047","CLÍNICA UNIDAD MEDICA FAMILIAR 7","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","PONIENTE 15","CALLE","SUR 6","CALLE","SUR 10","AVENIDA","PONIENTE 13",,"SN",,,,,"COLONIA","AGRICOLA LIBRADO RIVERA",,,,"94380","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0213","007","2727259099",,,"Fijo","18.84028895","-97.10557902","2014-12"
"4224569","CLÍNICA UNIDAD MEDICA RURAL MORELOS","IMSS ","622312","Hospitales del sector público de otras especialidades médicas","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","MIGUEL ALEMAN","CALLE","JOSE MARIA MORELOS","CALLE","20 DE NOVIEMBRE","0","SN",,,"0",,"LOCALIDAD","MORELOS",,,,"95900","30","VERACRUZ DE IGNACIO DE LA LLAVE","149","Soteapan","0019","Morelos","0173","005",,,,"Fijo","18.17819578","-94.95026002","2010-07"
"4425351","CLÍNICA VILLA ALDAMA","CLÍNICA VILLA ALDAMA SSA ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","5 DE MAYO","CALLEJON","NINGUNO","CALLE","NINGUNO","CALLE","HIDALGO","0","SN",,,"0",,"LOCALIDAD","VILLA ALDAMA",,,,"91340","30","VERACRUZ DE IGNACIO DE LA LLAVE","194","Villa Aldama","0001","Villa Aldama","0022","020",,,,"Fijo","19.64380552","-97.21861762","2010-07"
"4464508","CSR JAMAPA","EL GOBIERNO ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","SUR SIETE","CALLE","PASEO JAMAPA ORIENTE","CALLE","ORIENTE UNO","CALLE","CIRCUNVALACIÓN ORIENTE",,"SN",,,,"SN","LOCALIDAD","JAMAPA",,,,"94260","30","VERACRUZ DE IGNACIO DE LA LLAVE","090","Jamapa","0001","Jamapa","0047","023",,,,"Fijo","19.04074994","-96.2373845","2010-07"
"7606875","DESARROLLO INTEGRAL DE LA FAMILIA","INSTITUCION DE GOBIERNO DE VERACRUZ ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","TLALOC","CALLE","TEOTIHUACAN","CALLE","HUILCAMINA","CALLE","TLÁLOC",,"SN",,,,,"COLONIA","ANAHUAC",,,,"96980","30","VERACRUZ DE IGNACIO DE LA LLAVE","061","Las Choapas","0001","Las Choapas","0967","022","9232372044",,,"Fijo","17.89254829","-94.10242997","2019-11"
"9147823","GRUPO MULTIDISCIPLINARIO DE SEGURIDAD SALUD EN EL TRABAJO Y PROTECCIÓN BLOQUE 04","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","11 a 30 personas","BOULEVARD","AZTECA","CALLE","SIN REFERENCIA","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","PEMEX",,,,"96690","30","VERACRUZ DE IGNACIO DE LA LLAVE","204","Agua Dulce","0001","Agua Dulce","0054","006",,,,"Fijo","18.1341869","-94.14223561","2019-11"
"4441042","HOSPITAL CIVIL DR BERNARDO PEÑA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","JUAN DE LA BARRERA","CALLE","LIBORIO F. CHIGO","CALLE","JUAN ESCUTIA","CALLE","EJÉRCITO NACIONAL","54",,,,,,"MANZANA","BARRIO SAN MIGUEL",,,,"95780","30","VERACRUZ DE IGNACIO DE LA LLAVE","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","0669","001","2949420447","HOSPITALSANANDRESTUXTLA@OUTLOOK.ES",,"Fijo","18.44343593","-95.20885726","2010-07"
"4473289","HOSPITAL COMUNITARIO DE IXHUATLAN DEL SURESTE","GOBIERNO DEL ESTADO DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","LOS SANTOS","CALLE","LIBERTAD","CALLE","NINGUNO","CALLE","PINO SUÁREZ",,"SN",,,,,"COLONIA","SANTA MARIA DEL CARMEN",,,,"96365","30","VERACRUZ DE IGNACIO DE LA LLAVE","082","Ixhuatlán del Sureste","0001","Ixhuatlán del Sureste","0219","034",,,,"Fijo","18.02774534","-94.39449461","2010-07"
"4417199","HOSPITAL DE ALTA ESPECIALIDAD DE VERACRUZ","SERVICIOS DE SALUD DE VERACRUZ ","622312","Hospitales del sector público de otras especialidades médicas","251 y más personas","AVENIDA","20 DE NOVIEMBRE","CALLE","AGUSTIN DE ITURBIDE","CALLE","ALACIO PEREZ","CALLE","CARMEN SERDAN",,"SN",,,,,"COLONIA","CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0311","031","2299321171","HOSPITAL_VERACRUZ@HOTMAIL.COM",,"Fijo","19.18545977","-96.13240424","2010-07"
"4417847","HOSPITAL DE ESPECIALIDADES DEL INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO","HOSPITAL DE ESPECIALIDADES DEL INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","SALVADOR DIAZ MIRON","CALLE","HEROICO COLEGIO MILITAR","CALLE","SAYULA","CALLE","MIGUEL ALEMÁN","0","SN",,,"0",,"FRACCIONAMIENTO","MODERNO",,,,"91919","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0400","023","2299320252",,,"Fijo","19.17211002","-96.13422454","2010-07"
"8023368","HOSPITAL DE LA COMUNIDAD","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","VENUSTIANO CARRANZA","0","SN","EDIFICIO SIN NOMBRE","1",,,"COLONIA","DEL BOSQUE",,,,"95580","30","VERACRUZ DE IGNACIO DE LA LLAVE","169","José Azueta","0001","Villa Azueta","0161","021",,"HI_AZUETA@HOTMAIL.COM",,"Fijo","18.08106203","-95.71395437","2019-11"
"6488175","HOSPITAL DE LA COMUNIDAD","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","MELCHOR OCAMPO","CALLE","5 DE FEBRERO","CALLE","ADOLFO LOPEZ MATEOS","CALLE","DÍAZ MIRÓN","700",,,,,,"COLONIA","CHAPULTEPEC",,,,"95600","30","VERACRUZ DE IGNACIO DE LA LLAVE","130","Playa Vicente","0001","Playa Vicente","0383","007","2838710220",,,"Fijo","17.83032177","-95.80757804","2016-01"
"4439621","HOSPITAL DE LA COMUNIDAD AMELIA CERECERO","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","COVARRUBIAS","CALLE","INDEPENDENCIA PONIENTE","CALLE","BELISARIO DOMINGUEZ","CALLE","MARIANO ARISTA","2",,,,,,"COLONIA","LOS CEDROS",,,,"91615","30","VERACRUZ DE IGNACIO DE LA LLAVE","164","Teocelo","0001","Teocelo","0057","002",,,,"Fijo","19.38635643","-96.97321711","2010-07"
"4281771","HOSPITAL DE LA COMUNIDAD COATEPEC","SERVICIOS DE SALUD DEL ESTADO DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","NICOLAS BRAVO","CALLE","HIDALGO","CALLE","ANDADOR 1","AVENIDA","CUAUHTÉMOC",,"SN",,,,,"COLONIA","UNIDAD HAB INFONAVIT",,,,"91580","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0206","004",,,,"Fijo","19.4492098","-96.95900458","2014-12"
"4446336","HOSPITAL DE LA COMUNIDAD DE CERRO AZUL","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","BOULEVARD","ABUNDIO JUAREZ","CALLE","EXPROPIACION","PRIVADA","ABUNDIO JUAREZ (VERACRUZ)","CALLE","VICENTE INGUANZO","3",,,,"0",,"COLONIA","DEPORTIVA",,,,"92514","30","VERACRUZ DE IGNACIO DE LA LLAVE","034","Cerro Azul","0001","Cerro Azul","0283","027",,,,"Fijo","21.18966449","-97.73657728","2010-07"
"4228703","HOSPITAL DE LA COMUNIDAD DE ENTABLADERO","SECRETARIA DE SALUD DEL ESTADO DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","CHOTE-COYUTLA","CARRETERA","SIN REFERENCIA","CALLE","3 ORIENTE","CALLE","MIGUEL HIDALGO",,"SN",,,,,"LOCALIDAD","ENTABLADERO","HOSPITAL, CENTRO MEDICO O CLINICA","HOSPITAL DE LAS COMUNIDADES","SN","93197","30","VERACRUZ DE IGNACIO DE LA LLAVE","066","Espinal","0008","Entabladero","0111","007","7848528441",,,"Fijo","20.27775626","-97.54806167","2010-07"
"4219039","HOSPITAL DE LA COMUNIDAD DE GUTIÉRREZ ZAMORA","HOSPITAL DE LA COMUNIDAD DE GUTIERREZ ZAMORA ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","CALLE DE LA CRUZ","CALLE","5 DE FEBRERO","CALLE","MELCHOR OCAMPO","CALLE","OJITE","15",,,,"0",,"COLONIA","CENTRO",,,,"93556","30","VERACRUZ DE IGNACIO DE LA LLAVE","069","Gutiérrez Zamora","0001","Gutiérrez Zamora","0062","039","7668450052","RAGAT2@HOTMAIL.COM",,"Fijo","20.45739786","-97.08678065","2010-07"
"4263300","HOSPITAL DE LA COMUNIDAD DE NAOLINCO","SESVER ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","VERACRUZ","CALLE","TAMAULIPAS","PRIVADA","NINGUNO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"LOCALIDAD","NAOLINCO DE VICTORIA",,,,"91400","30","VERACRUZ DE IGNACIO DE LA LLAVE","112","Naolinco","0001","Naolinco de Victoria","0084","003",,"DIRECCIOSHSTP@HOTMAIL.COM",,"Fijo","19.66182956","-96.86856556","2014-12"
"4391271","HOSPITAL DE LA COMUNIDAD DE NARANJOS","SECRETARIA DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","BENITO JUAREZ","CALLE","GUILLERMO PRIETO","CALLE","NARANJOS",,"SN",,,,,"COLONIA","PROGRESO",,,,"92340","30","VERACRUZ DE IGNACIO DE LA LLAVE","013","Naranjos Amatlán","0001","Naranjos","0156","008","7688554150","DONALDO_2403@HOTMAIL.COM",,"Fijo","21.35492384","-97.68400737","2010-07"
"4415940","HOSPITAL DE LA COMUNIDAD DE TEMPOAL","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","5 DE FEBRERO","CALLE","ALLENDE","CALLE","ENRIQUE C. REBSAMEN","CALLE","AURELIA URIBE DE OSTOS",,"SN",,,,,"COLONIA","LA COVACHA",,,,"92065","30","VERACRUZ DE IGNACIO DE LA LLAVE","161","Tempoal","0001","Tempoal de Sánchez","038A","015",,,,"Fijo","21.51900574","-98.39544641","2010-07"
"8004658","HOSPITAL DE LA COMUNIDAD DOCTOR PEDRO CORONEL PEREZ","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","CALLE","AVIACION","CALLEJON","CERRADA DE PEDRO CORONEL","CALLE","SIN REFERENCIA",,"DOMICILIO CONOCIDO",,,,,"COLONIA","AVIACION",,,,"96980","30","VERACRUZ DE IGNACIO DE LA LLAVE","061","Las Choapas","0001","Las Choapas","0990","025",,,,"Fijo","17.9041123","-94.1120089","2019-11"
"4442908","HOSPITAL DE LA COMUNIDAD HUAYACOCOTLA VERACRUZ","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","CAMPO DEPORTIVO LAZARO CARDENAS","PRIVADA","NINGUNO","CALLE","CERRADA ALTAMIRANO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"COLONIA","HUAYACOCOTLA CENTRO",,,,"92600","30","VERACRUZ DE IGNACIO DE LA LLAVE","072","Huayacocotla","0001","Huayacocotla","0142","004","7747580097","HGHUAYACOCOTLA@HOTMAIL.COM",,"Fijo","20.53669081","-98.48346707","2010-07"
"4403834","HOSPITAL DE LA COMUNIDAD SUCHILAPAN DEL RIO CARMEN BOUZAS DEL LOPEZ ARIAS","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","ZARAGOZA","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","REFORMA","CALLE","ADALBERTO TEJEDA",,"SN",,,,,"PUEBLO","SUCHILAPAN DEL RIO",,,,"96970","30","VERACRUZ DE IGNACIO DE LA LLAVE","091","Jesús Carranza","0053","Suchilapan del Río","0307","030",,,,"Fijo","17.39110399","-94.98810513","2010-07"
"4363846","HOSPITAL DE LA COMUNIDAD TLAPACOYAN","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","SERDAN","AVENIDA","ROJANO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"93650","30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","0033","040","2253151919",,,"Fijo","19.96368212","-97.21906858","2010-07"
"6497388","HOSPITAL DE PEMEX","PEMEX ","622112","Hospitales generales del sector público","251 y más personas","CALLE","MIGUEL ANGEL DE QUEVEDO","CALLE","VIAS FERREAS","CALLE","RAZ Y GUZMAN","CALLE","FRATERNIDAD",,"SN",,,,,"COLONIA","FORMANDO HOGAR",,,,"91897","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0805","012",,,,"Fijo","19.19876644","-96.15784703","2016-01"
"6722611","HOSPITAL DE PEMEX URGENCIAS","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","RAZ Y GUZMAN","CALLE","FRATERNIDAD","CALLE","MIGUEL ÁNGEL DE QUEVEDO","CALLE","VÍAS FÉRREAS",,"SN",,,,,"COLONIA","BENITO JUAREZ (POPULARES)",,,,"91716","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0805","012","2299892600",,,"Fijo","19.19870037","-96.15908504","2016-01"
"8397723","HOSPITAL DE PETROLEOS MEXICANOS","GOBIERNO ","622112","Hospitales generales del sector público","101 a 250 personas","BOULEVARD","AZTECA","PROLONGACION","YAQUI","CERRADA","NAHUATL","PROLONGACION","YAQUI","0","SN",,,"0","SN","COLONIA","PEMEX",,,,"96690","30","VERACRUZ DE IGNACIO DE LA LLAVE","204","Agua Dulce","0001","Agua Dulce","0035","061",,,,"Fijo","18.14164","-94.13740401","2019-11"
"9193277","HOSPITAL DE SALUD MENTAL VICTOR MANUEL CONCHA VASQUEZ","SERVICIOS DE SALUD DEVERACRUZ ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","101 a 250 personas","PRIVADA","PRIVADA DE C. SUR 23","AVENIDA","ORIENTE 4","AVENIDA","COLON ORIENTE","CALLE","SUR 25","0","SN",,,"0",,"COLONIA","CENTRO. BARRIO DELACONCORDIA",,,,"94363","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0158","016",,,,"Fijo","18.85079311","-97.09414668","2019-11"
"4220467","HOSPITAL DE TLACOTALPAN","HOSPITAL DE TLACOTALPAN ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","GENERAL ANAYA","CALLE","FELICIANO NOEL","BOULEVARD","GUILLERMO CHÁZARO LAGOS","0","SN",,,"0",,"COLONIA","TLACOTALPAN",,,,"95460","30","VERACRUZ DE IGNACIO DE LA LLAVE","178","Tlacotalpan","0001","Tlacotalpan","0175","029",,,,"Fijo","18.61176774","-95.65701501","2010-07"
"4451073","HOSPITAL DR. HECTOR MIGUEL MORENO MENDOZA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","CARRETERA A PLAYA AZUL","CALLE","JALISCO","CARRETERA","VEREDA","CALLE","LERDO",,"SN",,,,,"COLONIA","LINDAVISTA",,,,"95870","30","VERACRUZ DE IGNACIO DE LA LLAVE","032","Catemaco","0001","Catemaco","0221","007",,,,"Fijo","18.42135349","-95.10134472","2010-07"
"7226849","HOSPITAL GENERAL ALAMO","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","CARRETERA","NACIONAL","CARRETERA","VIEJA ÁLAMO TIHUATLAN","CALLE","NINGUNO","0","SN",,,"0",,"LOCALIDAD","ESTERO DEL IDOLO",,,,"92730","30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0630","001",,"HGENERALALAMO2012@HOTMAIL.COM",,"Fijo","20.88524407","-97.65406866","2019-11"
"6503130","HOSPITAL GENERAL CERRO AZUL, VERACRUZ","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","AUGUSTO SANDINO","CALLE","SIN REFERENCIA","AVENIDA","CUAUHTEMOC","CALLE","INSURGENTES","1",,,,"0",,"COLONIA","18 DE MARZO",,,,"92517","30","VERACRUZ DE IGNACIO DE LA LLAVE","034","Cerro Azul","0001","Cerro Azul","0315","024","7858589012","CARLOS.ANTONIO.RODRIGUEZ@PEMEX.COM",,"Fijo","21.18694755","-97.74405461","2016-01"
"4344101","HOSPITAL GENERAL COSOLEACAQUE","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","FERNANDO LOPEZ ARIAS","PRIVADA","NINGUNO","CALLE","MIGUEL HIDALGO","CALLEJON","SIN REFERENCIA","0","SN",,,"0",,"BARRIO","PRIMERO",,,,"96350","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0001","Cosoleacaque","0128","004",,,,"Fijo","17.99250232","-94.64130508","2014-12"
"4370250","HOSPITAL GENERAL DE ALTOTONGA EUFROSINA CAMACHO DE AVILA","SECRETARÍA DE SALUD SERVICIOS DE SALUD DEL ESTADO DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JUAN DE LA LUZ ENRIQUEZ","CALLE","RAFAEL VERA DE CORDOBA","CALLE","EMILIANO ZAPATA","CALLE","GENERAL ENRIQUE BERRIOZÁBAL","50",,,,,,"COLONIA","CENTRO",,,,"93700","30","VERACRUZ DE IGNACIO DE LA LLAVE","010","Altotonga","0001","Altotonga","0120","001",,,,"Fijo","19.7696141","-97.24823759","2010-07"
"4306664","HOSPITAL GENERAL DE BOCA DEL RIO","SERVICIOS DE SALUD DE VERACRUZ ","622312","Hospitales del sector público de otras especialidades médicas","251 y más personas","CALLE","AQUILES SERDAN","CALLE","CONSTITUYENTES","BOULEVARD","MIGUEL ALEMAN","CALLE","INDEPENDENCIA",,"SN",,,,,"COLONIA","RICARDO FLORES MAGON",,,,"94290","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0001","Boca del Río","038A","002","2299234830",,,"Fijo","19.10372945","-96.10788425","2014-12"
"4372061","HOSPITAL GENERAL DE CÓRDOBA YANGA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CARRETERA","CORDOBA-PEÑUELA","BOULEVARD","OTHON ARRONIZ B.","PRIVADA","CUARENTA Y SIETE","AVENIDA","SEIS","4111",,,,,,"COLONIA","ZONA INDUSTRIAL",,,,"94690","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0504","022","2717120315",,,"Fijo","18.88006029","-96.92075554","2010-07"
"4387020","HOSPITAL GENERAL DE MINATITLÁN","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","18 DE OCTUBRE","CALLE","YUCATAN","CALLE","PEDRO DE GANTE","AVENIDA","JUSTO SIERRA","114",,,,"0",,"COLONIA","CHAPALA",,,,"96737","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1183","018",,,,"Fijo","17.99029041","-94.56001132","2010-07"
"4377884","HOSPITAL GENERAL DE SUBZONA NUMERO 12 CLÍNICA IMSS","HOSPITAL GENERAL SUBZONA NUMERO 12 ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","EJERCITO NACIONAL","CALLE","INDEPENDENCIA","CALLE","CALLE DEL SEGURO","CALLE","ENRIQUE RAMOS RODRÍGUEZ",,"SN",,,,,"COLONIA","HIDALGO",,,,"94965","30","VERACRUZ DE IGNACIO DE LA LLAVE","021","Atoyac","0017","General Miguel Alemán (Potrero Nuevo)","0139","042","2737350017",,,"Fijo","18.89112513","-96.80024732","2010-07"
"4484770","HOSPITAL GENERAL DE TARIMOYA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","AVENIDA DEL ARBOL","CALLE","SABINO","CALLE","NACASTLE","CALLE","DOCTOR ANTONIO GARCÍA GÓMEZ",,"SN",,,,,"COLONIA","RESERVA TARIMOYA II",,,,"91855","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1945","024",,,,"Fijo","19.19244341","-96.18318555","2010-07"
